Genre,TrackCount
"rock, alternative metal, progressive rock, alternative rock, progressive metal, progressive rock, djent",1
"dubstep, reggae, dancehall, reggae, roots reggae, ragga, dub",1
"2008 universal fire victim, american, big band, classic pop and rock, jazz, piano blues, rap metal, rap rock, swing",1
"electronic, big beat, pop and chart, electronic rock, dance-rock",1
"1970s, 1980s, 70s, 80s, 90s, alternative, alternative pop, alternative rock, ambient pop, art pop, art rock, avant-garde pop, baby boomer, baroque pop, bexleyheath, british, chamber pop, crossover prog, england, english, female vocalists, folk, grunge, kent, leftfield, new wave, pop, pop rock, post-grunge, post-punk, producer, progressive, progressive pop, rock, rock and indie, singer-songwriter, singer",1
"bolero, rock en espanol",1
"alternative, gay furry, indie, indie rock, lo-fi, midwest emo, noise rock, psychedelic, slacker rock",1
"black metal, symphonic black metal, black metal, symphonic metal, metal",1
"celtic, celtic rock",1
"downtempo, electronica, soul, trip hop",1
"chaotic hardcore, industrial metal, pennsylvania, hardcore punk, metalcore, hardcore, metal, alternative metal, mathcore, hardcore, metalcore, hardcore punk",1
"rap, hip-hop, seen live, hip hop, 2000s, gangsta rap, pop rap, english, hip hop rnb and dance hall, gangster rap, hip-hop",1
"rap, east coast hip hop, hardcore hip hop, relic inn, criminal, 2008 universal fire victim",1
"punk rock, gothic rock, horror punk, horror punk",1
"post-rock, progressive rock, folk rock, psychedelic rock, art rock, experimental rock, dark rock, avant-folk, post-rock, progressive rock, space rock, art rock, progressive metal",1
"2008 universal fire victim, death by aids, death by brain tumor, disco, pop, pop rock, queer, rock",1
"punk, usa, afro house, lounge",1
"doujin circle, doujin, 同人, 同人サークル, dream pop, surf rock",1
"hi-nrg, italo dance, italo disco, italo-disco",1
"african gospel, american, art punk, classic pop and rock, electronic, electronic rock, electropunk, experimental rock, geek rock, gospel, nerd rock, new wave, post-punk, proto-punk, punk, punk rock, rock, synth-pop, synth-punk, synthpop, weird america, zolo",1
"british, canadian, contemporary jazz, easy listening, jazz, jazz and blues, pop, smooth jazz, vocal jazz, vocalist",1
"big room, big room house, dutch house, edm, electro, electro house, electronic, electronica, future bass, future house, moombahton, progressive house, rave, trap",1
"alternative rock, country, punk, rock",1
"garage rock, hard rock, rock, surf rock",1
"american, deathcore, djent, hardcore, metal, metalcore, rap metal",1
"british, eclectic prog, english, progressive rock, uk",1
"funk, jazz-funk, brit funk, post-disco, hi-nrg, jazz funk, chicago house",1
"new wave, post-punk revival, synth-pop",1
"beat music, british, english, merseybeat, pop, pop rock, rock and indie, uk",1
"cloud rap, emo rap, horrorcore, metal, punk rap, rap metal",1
"reggae, dub, roots reggae, ragga",1
"hardcore, metalcore, groove metal, metal, hardcore punk",1
"thrash metal, thrash metal, speed metal, groove metal, metal",1
"electronic, hip hop",1
"latin alternative, latin rock, mexican rock, rock, rock en espanol, spanish",1
"metal, synthwave",1
"aln-sh, chicago soul, classic pop and rock, classic soul, death by heart attack, death by pneumonia, doo-wop, motown, northern soul, pop, pop soul, r&b, rhythm & blues, rock & roll, rock and roll, rock-and-roll, soul, traditional pop",1
"rock, alternative rock, american, seattle, grunge, hard rock, usa, indie rock, funk rock, art rock, post-grunge, classic rock, experimental rock, acoustic rock, pop rock, rock and indie, bridge, immortality, twenty, christmas singles, estados unidos, vyrzukhisuc-artiest, uk funky",1
"electronic, composer, ambient pop, ambient, art pop, experimental",1
"alternative rock, progressive rock, swedish, progressive metal, metal, death metal, gothic metal, doom metal, hard rock, alternative metal, gothic rock, avant-garde, death doom, death-doom metal, death doom metal, depressive rock, hardrock, suecia, gothic metal, doom metal, progressive metal, progressive rock, metal",1
"dance, dream pop, electronic, electronic pop, experimental pop, pop, tech house, techno, techno pop",1
"alternative rock, blues, dub, exotic, funk, indie, indie rock, instrumental, neo-psychedelia, neo-psychedelic, psych, psychedelic rock, psychedelic soul, surf",1
"indie rock, metalcore",1
"metal, metalcore, thrash metal, hardcore, groove metal, groove metal, metal",1
"afrobeat, afrobeats, dancehall, reggae",1
"heavy metal, metal, british, hard rock, nwobhm, groove metal, classic pop and rock, reino unido",1
"electro-disco, pop, pop reggae, synth-pop, synthpop",1
"electronic, milan, idm, glitch",1
"rock, hard rock, dolores",1
"groove metal, hard rock, heavy metal, metal, nu metal, thrash metal",1
"drum and bass, drumstep, electronic, footwork, glitch, hip hop, idm, jungle",1
"deathcore, metalcore, djent, metal",1
"dub, ragga, reggae, roots, roots reggae",1
"new age, italo disco",1
"rock, rock en espanol, trova",1
"new wave, pop rock, post-punk, synthpop",1
"art pop, indie soul",1
"alternative rock, emo, melodic rock, midwest emo, pop punk, post-hardcore, rock",1
"british, classic pop and rock, english, glam rock, pop, pop rock, uk",1
"technical prog metal, blackened doom metal, metal, british, doom, gothic doom metal, death-doom metal, death doom metal, despair, romance, pain, gothic metal, doom metal, faithlessness, death metal, doom metal, gothic metal, sludge metal, stoner metal, gothic rock",1
"dance-pop, latin pop, pop, pop rock",1
"rock, pop, visual kei, gothic, major, art kei, tanbi kei, shiro kei, kote kei",1
"industrial metal, metal, death metal, british, uk, crust punk, grindcore, english, birmingham, england, united kingdom, deathgrind, grindcore, death metal, metal, thrash metal",1
"alternative rock, shoegaze, post-punk, indie rock, indie, dream pop",1
"metalcore, nu metal",1
"electronic, ambient, experimental, drone, glitch, progressive electronic, plunderphonics, art pop, vaporwave, outsider house, plunderphonics, idm, drone, ambient, experimental, vaporwave",1
"dub, dub, rocksteady",1
"believe in nothing, british, dark synth rock, death doom, death doom metal, death metal, death rock, death-doom metal, doom metal, gothic doom metal, gothic metal, gothic rock, host, metal, reino unido, rock, sludge metal, stoner metal",1
"electronic, experimental, singer-songwriter, indie rock, baroque pop, indie pop, chamber pop, minimal wave, ambient pop, singer",1
"songwriter, art pop, art pop",1
"acid house, alternative dance, alternative rock, baggy, blues rock, british, britpop, c86, creation records, electro rock, electronic, glasgow, house, indie pop, indie rock, industrial rock, jangle pop, madchester, neo-psychedelia, rock, rock and indie, scotland, scottish, techno, trip hop, uk",1
industrial rock,1
"alternative rock, electronic rock, pop, pop rock, post-hardcore, synthpop",1
"alternative rock, american, bubblegum, classic pop and rock, early us punk, new york punk, permanent wave, pop punk, pop-punk, power pop, proto-punk, punk, punk rock, rock, rock & roll, usa",1
"2008 universal fire victim, aln-sh, american, blues, classic pop and rock, classic soul, country, country blues, country soul, death by lung cancer, gospel, jazz, jazz blues, live in concert, piano blues, pop, r&b, rhythm & blues, rhythm and blues, rnb, soul, soul blues, soul jazz, the way i feel, vocal jazz",1
"hardcore, hardcore punk, post-hardcore, power rock, punk, punk rock, rock and indie, skate punk, sweden, vegan",1
"reggae, jungle, dub, ragga, drum and bass, reggae",1
"2020s, alternative pop, alternative r&b, art pop, contemporary r&b, dance-pop, electropop, future house, kawaii metal, model, pop, pop rock, r&b, rock, singer, songwiter, uk, y2k, y2kcore",1
"2008 universal fire victim, alternative metal, industrial, industrial metal, industrial rock, iswcs pending, metal, nu metal, rock, rock and indie",1
"art pop, dance-pop, electronic, electropop, pop, pop and chart",1
"rock, pop rock",1
"alternative rock, garage rock, japan, pop punk, pop rock, power pop, rock",1
"rock, jazz, french, singer, reggae, composer, eurovision, french rock, chanson, french pop, european, rock and indie, soundtracks, c’etait mieux avant, initials b.b., server name, chanson, variete francaise, french pop, french jazz, french house",1
"britfunk, jazz, jazz funk, jazz fusion, jazz-funk, post-disco, smooth jazz",1
"hip hop, hyperpop",1
"2008 universal fire victim, alternative rock, cocktail nation, dance-pop, neo-psychedelia, pop and chart, pop punk, pop rock, power pop, psychedelic pop, reggae rock, ska punk, skate punk, surf punk, surf rock",1
"british, electronic, english, iswcs pending, minimal synth, new wave, rock and indie, synth-pop, synthpop, uk",1
"indie rock, post-punk 2k, shoegaze, riot grrrl, queercore",1
"electronic, drum and bass, british, idm, uk, electronica, glitch, abstract, jazz fusion, trip hop, nu jazz, warp, drill and bass, dance and electronica, braindance, experimental electronic, jazztronica, rephlex, jazzstep, idm, breakcore, glitch, jungle",1
"electronic, reggae, dub, dub, reggae, ragga",1
"blues rock, classic rock, country rock, new wave, pop, pop rock, pop",1
"rock, psychedelic rock, rock, rock and indie",1
"blue-eyed soul, blues, blues rock, classic pop and rock, pop, pop rock, r&b, rock, soft rock, synthpop, yacht rock",1
"alternative rock, ambient, american, americain, art pop, baroque pop, chamber folk, chamber pop, christmas music, contemporary folk, folk rock, glitch, glitch pop, indie, indie folk, indie pop, indie rock, indietronica, multi-instrumentalist, new age, new weird america, progressive electronic, progressive pop, rock and indie, singer-songwriter, singer",1
"electronic, british",1
"classic pop and rock, glam rock, hard rock, pop, pop rock, rock",1
"british, classic pop and rock, english, folk rock, glam rock, pop rock, proto-punk, psychedelic folk, psychedelic pop, psychedelic rock, rock, uk",1
"spanish, pop, shoegaze, dream pop",1
"00s, 10s, 80s, 80s thrash metal, 90s, american, american metal, american thrash metal, awesome, bay area, bay area thrash metal, classic metal, classic thrash metal, estados unidos, groove metal, heavy metal, metal, rock and indie, speed metal, thrash metal",1
"indie pop, acid jazz, private tag 1",1
"abstract, big beat, breakbeat, dance and electronica, downtempo, electronic, experimental, experimental hip hop, hip hop, mashup, neo-psychedelia, nu-disco, plunderphonics, sampledelia, turntablism",1
"scottish, british, uk, scotland, indie pop, classic pop and rock, jangle pop",1
"metalcore, melodic hardcore, hardcore, deathcore, post-hardcore, metal",1
"london, rockabilly, psychobilly, horror punk",1
"british, uk, power pop, indie pop, noise pop, jangle pop, english, c86, rock and indie, jangle pop, power pop",1
"80s, 90s, acid house, alternative, axis mutatis, boss drum, british, cga, club, colin angus, dance, dance music, demon. acid house, drop, ebeneezer goode, edm, electronic, electronica, en-tact, entact, hempton manor, house, in gorbachev we trust, madchester, moksha, moksha recordings, move any mountain, mrc, one little indian, phorever people, phorward, pro-gen, pro>gen, progen, psychedelia (musical genre), psychedelic, pyschedelic, rave, richard west, rock and indie, scotland, shamen, sinnott, techno, the shamen, trance, uk, uv, will sin",1
"disco, lol, pro trump",1
"2008 universal fire victim, aln-sh, american, blues, classic pop and rock, country, country blues, country soul, death by lung cancer, disco, gospel, jazz, jazz blues, live in concert, piano blues, pop, r&b, rhythm & blues, rhythm and blues, rnb, soul, soul blues, soul jazz, the way i feel, vocal jazz",1
"singer-songwriter, synth-pop",1
"heavy metal, melodic metalcore, metal, metalcore, progressive metal, thrash metal",1
"r&b, contemporary r&b, alternative r&b, alternative r&b",1
"thrash metal, metal, american, speed metal, thrash metal, speed metal, groove metal, metal",1
"bubblegum bass, pc music, hyperpop",1
"contemporary r&b, pop soul, quiet storm, soul, yacht rock",1
"alternative, alternative rock, british, contemporary folk, folk, folk rock, indie rock, pop and chart, rock, singer-songwriter",1
"big room, edm, electro house, electronic dance, electronica",1
"fixme artist credits, soul and reggae",1
"chanson, chanson francaise, french, french house, french pop, pop, pop rock, singer-songwriter, todo-works, variete francaise",1
"alternative pop, lead singer of the girl and the dreamcatcher, pop, teen pop",1
"electronic, future house",1
"dance, dance-pop, edm, electro, electronic, english, house",1
"american, christian rock, tropical house",1
"chanson alternative, reggae, reggae-pop",1
"dancehall, french rap, french r&b, ragga",1
"actor, austrian, schlager",1
"jazz, vocal jazz, cotm candidate",1
"ballad, baroque pop, chanson, chanson francaise, european, french, french jazz, french pop, french singer, nuno, pop, schlager, variete francaise, ye-ye",1
"ballad, chanson, chanson francaise, french, pop, variete francaise",1
"pop, french, folk, canada, country, quebec, chanson quebecoise, chanson, variete francaise, pop quebecoise, french pop, rock quebecois",1
"bhangra, hip-hop, indian, punjabi",1
"1980s, 1990s, 2000s, alphaville, club",1
"dance, dance-pop, dance-rock, electronic, electropop, euro-dance, euro-pop, euro-rock, european, new romantic, new wave, norsk, norwegian, pop, pop and chart, pop rock, post-rock, punk",1
"new wave, rock, sophisti-pop, synth pop, synth-pop, synthpop, video",1
"bubblegum dance, cascada, dance, dance pop, dance trance, dance-pop, dutch house, edm, electronic, electropop, euro dance, euro house, euro trance, euro-trance, eurodance, europop, eurotrance, female vocal dance, female vocals, german pop, germany, hands up, handsup, pop, pop and chart, reason, schlager, vocal dance",1
"dance-pop, pop, r&b, soul",1
"acid house, acid jazz, chicago house",1
"dance and electronica, funky house, disco house",1
"uk garage, 2-step, 2-step garage",1
"disco house, chicago house, funky house",1
"acid jazz, jazz funk, funk",1
"soul, post-disco",1
"pop, french, chanson francaise, schlager, baroque pop, ballad, chanson, french pop, european, ye-ye, french singer, nuno, chicago house, acid house",1
"latin rock, mexican rock, pop rock, rock en espanol",1
"ballad, espanol, latin, latin pop, mexico, pop, rock",1
"bolero, latin, mariachi, musica mexicana, ranchera",1
"bolero, latin, mariachi, musica mexicana, national folk, ranchera",1
"ranchera, corrido, mariachi, banda, latin, mariachi",1
"ranchera, mexico, ranchero, ranchera, mariachi, musica mexicana, bolero",1
"belgian singer, classical crossover, french, multiple countries, pop, singer",1
"mariachi, ranchera, musica mexicana",1
"latin, mariachi, musica mexicana, ranchera",1
"latin, mariachi, ranchera",1
"cancion melodica, jose jose, soy asy, crooner, latin pop, latin ballad, pop",1
"argentinian, composer, favorite argentinian, folclore, folk, rock, rock nacional",1
"drum and bass, dub, jungle, latin indie, mexican indie",1
"latin, mariachi, musica mexicana, national folk, ranchera",1
"bolero, death by airplane, latin, mariachi, musica mexicana, ranchera",1
"latin ballad, bolero, bolero, trova",1
"banda, bolero, corrido, cumbia nortena, grupera, musique regionale mexicaine, norteno, regional mexicano, tejano",1
"banda, bolero, latin, mariachi, musica mexicana, national folk, norteno, ranchera",1
"norteno, tejano, cumbia nortena, musica mexicana, corrido, grupera, banda, bolero, ranchera",1
"norteno, tejano, corrido, musica mexicana",1
"norteno, corrido, banda, musica mexicana, grupera, norteno-sax, cumbia nortena",1
"latin rock, mexican rock, rock, rock en espanol",1
"rock en espanol, mexican rock",1
"mexican indie, latin indie, mexican rock, latin alternative, rock en espanol, latin rock",1
"rock en espanol, mexican rock, ska, mexican ska, latin rock",1
"mexican rock, rock en espanol, ska",1
"rock en espanol, mexican rock, mexican indie",1
"alternative rock, latin, latin alternative, latin rock, mexican rock, rock, rock en espanol, ska",1
"latin, mexican rock, mexican ska, rock en espanol, ska",1
"dance-pop, latin pop, pop, retro pop",1
"latin, latin pop, latin rock, pop, pop rock",1
"latin, latin pop, pop, retro pop",1
"latin, latin pop, pop, retro pop, teen pop",1
"rock, pop rock, latin, argentina, rock en espanol, rock en espanol, latin rock, argentine rock, mexican rock, latin alternative",1
"progressive house, melodic techno, melodic house",1
"alternative country, alternative rock, blues rock, cowpunk, heartland rock, mariachi, memphis soul, punk rock, ranchera, rockabilly, southern rock",1
"blues, electronica, folk, funk, fusion, jazz, pop",1
"latin, salsa, salsa, son cubano",1
"latin, salsa, salsa, timba",1
"bolero, cha cha cha, latin, latin jazz, salsa, son cubano",1
"salsa, latin, reggaeton, trap latino, urbano latino",1
"bolero, flamenco, flamenco music, flamenco pop, latin jazz, regional mexicano, son cubano, tango",1
"latin, salsa choke, salsa choke, champeta, salsa, rumba congolaise",1
"blues rock, rock, progressive rock, latin rock, classic rock, psychedelic rock, hard rock, experimental rock, salsa choke, salsa, champeta",1
"bolero, chachacha, guaguanco, guaracha, latin, mambo, salsa, son cubano, tropical music",1
"classic rock, jam, instrumental rock, american, psychedelic rock, blues, country rock, classic pop and rock, rock, pop rock, the allman brothers band, southern rock, blues rock, jam band, electric blues, salsa, tropical music, merengue",1
"latin, salsa, bolero, son cubano, salsa, timba, latin jazz",1
"latin, latin ballad",1
"latin, salsa, salsa, merengue",1
"rock, electronic, alternative rock, krautrock, punk, british, seen live, post-punk, uk, indie rock, diy, art rock, experimental rock, art punk, alternative dance, english, england, manchester, cherry red, rock and indie, fontana, john peel, rough trade, favoritos, aln-sh, beggars banquet, salsa, son cubano",1
"latin, salsa, salsa, tropical music",1
"bolero, cha cha cha, cuban, latin, latin pop, merengue, salsa",1
"electronic, synth-pop, electropop",1
"doom underground. their recordings circulate digitally via bandcamp and streaming platforms, and their influence continues to be cited by later generations of extreme bands. disambiguation: this is mugwart (virginia beach, mugwart (has nothing to do with (“mugwort”), needs to be removed, sludge hardcore punk, ansage, country dreams, bachata",1
"contemporary r&b, psychedelic pop, urban contemporary, alternative r&b, r&b, neo soul, pop, salsa",1
"salsa, latin, salsa, merengue",1
"latin pop, mariachi, ranchera, banda, regional mexicano, tropical house, banda sinaloense, salsa, timba",1
"salsa, pachanga, guaguanco, salsa, cha cha cha, mambo, timba",1
"salsa, cumbia sonidera",1
"bolero, bolero, son cubano",1
"latin, salsa, merengue",1
"merengue, orchestral",1
"merengue, salsa, latin",1
"latin, merengue, merengue",1
"salsa, latin pop, latin, merengue, bachata, merengue, bachata, salsa",1
"merengue, merengue",1
"latin, tropical music, cumbia",1
"electrocumbia, latin, merengue, tropical music",1
"nueva trova, merengue",1
"latin, salsa, tropical music",1
"electrocumbia, merengue",1
"latin, ranchera, death by airplane, latin r&b",1
"bachata, latin, mambo, merengue",1
"latin, latin pop, ranchera",1
"bolero, latin folk, trova",1
"latin, latin pop, vallenato",1
"bachata, bolero, latin, merengue",1
"bachata, latin, merengue, bolero",1
"jazz beats, nu jazz",1
"hip hop, west coast hip hop, boom bap, hardcore hip hop, bachata",1
"hip hop, pop rap, experimental hip hop, art pop, alternative r&b, trap, cloud rap, not based, add named after (yung lain maybe?), cloud rap",1
"bolero, latin, latin pop, mexican indie",1
"rock, nuno, bachata",1
"latin, bachata, bachata",1
"colombian pop, latin, latin pop, villancicos",1
"bachata, bachata",1
"grupera, latin, latin pop",1
"dance-pop, electro house, electropop, hip hop, hip house, pop rap, synth-pop",1
"pop, ska, dutch, nl, nederpop, yacht rock, soft rock",1
"lithuania, lithuanian, lithuanian pop, pop, tropical house",1
"dance, dance-pop, electro, electro house, europop, funk, house, pop",1
"big room, big room house, dutch house, edm, electro house, electronica, future bass, future house, hardstyle, progressive house, techno",1
"rock, art pop, avant-garde pop, server name, killed by 2016!, permanent wave, aln-sh, rock musicians, arrangers, sound recording executives and producers, glam rock music, glam rock musicians, latin house",1
"french, electronic",1
"swing music, electro swing",1
"hard techno, techno, tekno",1
"trance, electronic, pop, dance, house, techno, eurodance, dance-pop, dance pop, progressive trance, club, trance pop, vocal trance, euro trance, eurotrance, dance trance, pop trance, female vocal trance, vocal dance, female vocal dance, afro house, latin house",1
"melodic techno, melodic house, progressive house, indie dance, techno",1
"house, deep house, dj, producer, english, edm",1
"2010s, american, americain, contemporary r&b, hip hop, neo soul, neo-soul, pop soul, r&b, soul, usa",1
"pop, british, uk, contemporary r b, soul, electropop, progressive trance, english, european, pop and chart, contemporary r&b",1
"synthpop, british, new wave, uk, synth-pop, britpop, psychedelic pop, pop rock, english, classic pop and rock, sophisti-pop, art pop, new wave, synthpop",1
"pop, vocalist, neo-soul, soul, electropop, pop rap, electro house, rock and indie, r&b, contemporary r&b",1
"electronic, house, dance-pop, hip house, electro house, french house, dance and electronica",1
"electronica, eurodance, hands up, italo dance, jumpstyle, slager, techno, trance",1
"big room house, clarity, country, dutch trance, electronic, happy hardcore, hard trance, manhattan original mix, progressive trance, tech trance, trance, trouse, w w trance arena impact",1
"brazilian bass, electronic, house",1
"pop, house, american, urban, club dance, disco house, pop-dance, hip hop rnb and dance hall",1
"edm, electro house, house, slap house",1
"big room, dutch house, edm, electro house, electronic dance, house, progressive house",1
"trance, electronic, dance, house, dutch, remixes, dance-pop, progressive trance, progressive house, english, electro house, vinyl, edm, dance and electronica, uplifting trance, tech trance, dutch trance, tiesto traffic, big room house, dutch house, big room trance",1
"alternative rock, folk, french indie pop, pop",1
"2000s, 2010s, deutschrap, german, german hip hop, german pop, hip hop, rap",1
"dubstep, hyphy",1
"dance, dance-pop, dj, house, melbourne, melbourne bounce, sweden",1
"german pop, pop",1
"pop rock, pop",1
"latin pop, latin, latin urban",1
"r&b, contemporary r&b, swing",1
"latin pop, pop, queer, spanish",1
"emo rap, englisch, hip hop, lo-fi hip hop, rap",1
"country, contemporary country, country, acoustic country",1
"chillwave, dance and electronica, tropical house",1
"alt-z, contemporary pop, english, female vocalist, female vocals, pop, pop soul, sad pop, singer-songwriter, uk pop",1
"cellist, cello, classical",1
"pop rap, latin pop, alternative r&b, trap latino",1
"german audiobook reader, consistency, german voice actor, audiobook",1
"sertanejo, agronejo, pagode, sertanejo universitario, piseiro",1
"norwegian, metal, black metal, norsk",1
"moroccan pop, rai, moroccan rap, moroccan chaabi",1
"corrido, corridos belicos, norteno, sad sierreno, corridos tumbados",1
"afrobeats, afrobeat, afropop, alte, hiplife, afro adura, afro r&b, afropiano, afroswing",1
"norwegian pop, dansband, norsk rock",1
"rkt, reggaeton chileno, chilean mambo",1
"karadeniz folk, anatolian rock",1
"bongo piano, 3 step, amapiano, bongo flava, afropiano, gqom, afro tech",1
"indonesian indie, indonesian rock, pop punk, indorock",1
"classical, german, german composer, conductor, pianist, composer, organist, romantic, european, naxos piano trios, romantic classical, chilean mambo",1
"3 step, private school piano, amapiano, afro tech, gqom",1
"rock, electronic, pop, progressive rock, 70s, 80s, 90s, experimental, vocalist, singer-songwriter, songwriter, guitar, power pop, soul, engineer, multi-instrumentalist, producer, composer, musician, psychedelic rock, art rock, psychedelic pop, experimental rock, pop rock, blue-eyed soul, arranger, crossover prog, keyboardist, 00s, classic pop and rock, male vocalists, 10s, progressive pop, art pop",1
"city pop, j-pop",1
"trip hop, jazz rap, jazz beats, nu jazz",1
"j-r&b, anime",1
"j-r&b, j-pop, japanese indie, j-rap, city pop",1
"j-pop, city pop",1
"afropiano, afro soul, afro r&b",1
"afro soul, afrobeats",1
"3 step, afro tech, amapiano, gqom, afro house",1
"classic rock, yacht rock, soft rock",1
japanese classical,1
"guaracha, dancehall",1
"hyperpop, bedroom pop",1
deathcore,1
"duranguense, banda, grupera, musica mexicana, norteno",1
"pop, k-pop",1
"finnish, pop rock",1
"mollywood, tamil pop, kollywood, malayalam pop, malayalam hip hop",1
"indian indie, bollywood, sufi",1
"jazz fusion, jazz",1
"argentine rock, latin alternative, latin rock, murga, rock en espanol, ska",1
"chilean mambo, rkt, reggaeton chileno, turreo, chilean trap, mambo",1
"german indie, neue deutsche welle",1
"hard techno, techno, tekno, hardcore techno",1
"alternative, indie",1
"hip hop, r&b, country rap, jellyroll",1
"electronic, pop, bass music, paris, electro dub, reggae.",1
"minimal techno, electro",1
"brazilian rock, mpb, brazilian pop, brazilian hip hop, reggae",1
"hip hop, rapper, hip hop rnb and dance hall, hip-hop, producer, brega funk, brazilian trap",1
"art pop, baroque pop, devotional, gospel, italian, pop, progressive pop, psychedelic pop, synthpop, worship",1
"pagode baiano, axe, piseiro, pagode, arrocha, brazilian pop, brazilian funk, forro",1
"piseiro, forro, arrocha, seresta, sertanejo, brega",1
"agronejo, brazilian funk",1
"alternative rock, shoegaze, indie, season after season",1
"acoustic rock, alternative rock, classic pop and rock, electropop, hardcore punk, jangle pop, pop punk, pop rock, post-grunge, power pop, punk rock, rock, soft rock, synth-pop",1
"czech, rock, pop, polish, electropop, indie pop, pop rock, pop punk, teen pop, alternative",1
"rock, independent music",1
"digipunk, electronic",1
"cloud rap, witch house",1
"black metal, death metal, ukrainian, black death metal, metal",1
"alternative rap, eurovision 2023 artists",1
"industrial, canadian, singer-songwriter, electro-industrial",1
url,1
"regional mexicano, banda sinaloense, latin, latin pop",1
"rock, pop, american, singer-songwriter, rockabilly, country, folk rock, baroque pop, classic rock, pop rock, blue-eyed soul, country pop, rock and roll, classic pop and rock, traditional pop, death by heart attack, rock & roll, rock-and-roll, adult standards, mellow gold",1
"classical, composer",1
"electronic, germany, german, house, synth-pop, schlager, eurodance, dance-pop, hi-nrg, europop, european, german pop, edm, pop and chart, euro house, bubblegum dance",1
"hip hop, gangsta rap, midwestern hip hop",1
"hip hop, hungarian, hungary, magyar",1
"indonesian indie, indonesian pop, indie, malay",1
"lagu timur, maluku, hipdut, funkot, dangdut, koplo, batak",1
"indonesian pop, malay, indonesian rock, indorock",1
"lagu timur, maluku, hipdut, indonesian hip hop, dangdut, funkot, koplo, batak",1
"folk, indonesian indie, indonesian pop, pop",1
"hipdut, lagu timur, dangdut, koplo, funkot, malay",1
"indonesian indie, indonesian indie rock, indonesian rock, indonesian pop, indorock",1
"indonesian pop, malay, indonesian rock, malay pop, indorock",1
"lagu timur, indonesian hip hop, hipdut, maluku, dangdut, funkot",1
"bhojpuri pop, haryanvi pop",1
"video game music, edit, vgm",1
"death by airplane, latin, ranchera",1
"rock, electronic, pop, 80s, 90s, rap, french, folk, punk, ska, france, reggae, country, spanish, world, world music, worldbeat, french pop, latin, english, rock en espanol, european, international, 00s, musiques du monde, 10s, multiple ipi, alternative latin, latin alternative, international fusion, latin alternative rock, music of latin america",1
"italo dance, italian singer-songwriter",1
"bikutsi, coupe decale, rumba congolaise",1
"vietnam indie, vietnamese hip hop, v-pop",1
"huayno, chicha, cumbia",1
many names,1
"thai rock, thai pop, phleng phuea chiwit",1
"rock, pop, chinese, singer-songwriter, mandopop, zhongguo feng",1
"electro, electroclash, electropop, electropunk, german, german hip hop, german pop, hip hop",1
"blue-eyed soul, british, christmas, christmas music, classic pop and rock, dance-pop, english, pop, pop rap, queer, synth-pop, synthpop, uk",1
"tamil indie, tamil pop",1
"bollywood, filmi, indian pop, gaana",1
"baroque, concerto, chamber music",1
"baroque, concerto",1
"rock, jazz, folk, seen live, singer-songwriter, electronica, indie dance, worldbeat, international, medieval, faroese, qi-patronymic, folk music, ambient folk, alternative",1
"rock, adult alternative pop",1
"rock, contemporary singer",1
"songwriter, left-field pop, celtic, ambient folk, medieval",1
"electronic, synthpop, pop, techno, electronica, electropop, latin pop, latin, argentina, espanol",1
"nuno, afrobeat, afrobeats, afrorave, trap",1
"pop rap, afrobeats",1
"colombian pop, latin alternative, latin indie",1
"amapiano, afropiano, gqom, private school piano, 3 step",1
"piseiro, sertanejo, pagode, forro, arrocha, sertanejo universitario",1
русскии рэп,1
gospel r&b,1
"reggaeton mexa, reggaeton, electro corridos, dembow belico",1
"afropiano, amapiano, afrobeats, afrobeat",1
"nigerian drill, highlife",1
"opm, harana, pinoy indie, kundiman, p-pop",1
"turkish hip hop, anatolian rock",1
"chinese r&b, chinese indie, taiwanese indie, taiwanese pop, mandopop, c-pop",1
"mandopop, taiwanese pop, c-pop, chinese r&b, chinese indie",1
"folklore argentino, cuarteto",1
"tropical music, cumbia, candombe",1
"3 step, amapiano, gqom, maskandi, afropop, private school piano, bacardi",1
"maskandi, 3 step, afropop, afro soul",1
"producteur, compositeur, composer, producer",1
"trova, singer-songwriter, nueva trova",1
"blues, classic blues, jazz blues, soul blues, blues rock",1
"sufi, qawwali, ghazal, desi, hindi indie",1
"gqom, bacardi, amapiano",1
"amapiano, bacardi, gqom, maskandi, 3 step, private school piano",1
"rock, pop, sillyname, french, chanson francaise, producer, composer, lyricist, pop rock, arranger, parolier, compositeur, producteur, arrangeur, madonna, sufi",1
"trap latino, flamenco urbano, flamenco",1
"latin r&b, reggaeton mexa",1
"emo, pop punk",1
"country, pop country",1
"pop, lithuanian, lithuania, lithuanian pop",1
"lithuania, lithuanian, lithuanian pop, lithuanian hip hop, pop, hip hop, rap, lithuanian pop rap, pop rap, lithuanian rap",1
